Id,SalePrice
1611,140522.82895374755
1612,162481.9878346814
1613,167987.07993023482
1614,125898.58896207628
1615,87742.6272973371
1616,71907.92702760528
1617,93177.87197080099
1618,125781.35528531288
1619,148537.06236427568
1620,159741.81751459627
1621,137496.51375828483
1622,137704.30983526687
1623,270727.35682188364
1624,205716.66865339899
1625,124822.18670735517
1626,153950.7669503493
1627,191781.78697879345
1628,276201.077512041
1629,179193.3275132235
1630,324494.63478245557
1631,192721.9948413266
1632,225900.50447563195
1633,176365.44720845905
1634,190141.81409945062
1635,180508.77249136826
1636,159091.90628068632
1637,188229.31153083208
1638,204939.58326005115
1639,171027.14000421148
1640,257894.47069328697
1641,169392.69989985274
1642,231954.51038307452
1643,224557.8051104275
1644,231605.26969648708
1645,190674.98823318578
1646,156618.3455081968
1647,155386.26428159178
1648,133898.49274402412
1649,141608.17369488263
1650,118778.80698979733
1651,123915.87133751217
1652,96932.48267669145
1653,98975.58864608826
1654,150568.40043803814
1655,148958.18501726846
1656,145616.3749868256
1657,153033.80237978246
1658,148560.64439284385
1659,131111.40293210399
1660,157793.79821759035
1661,458514.29846251826
1662,394167.50207332394
1663,392752.3985515195
1664,399110.0876190068
1665,308299.5947507977
1666,336688.73244630406
1667,366171.3149734356
1668,334169.88066945644
1669,298715.3557081192
1670,344718.6930587878
1671,266803.20159664494
1672,433823.73321099463
1673,310668.55081608956
1674,243395.81743838065
1675,185653.2619267186
1676,191623.15756972358
1677,214659.34144837296
1678,401758.3900476141
1679,381254.7947458503
1680,331405.64019270224
1681,246474.10249248298
1682,306221.1496662615
1683,181746.33299908036
1684,165957.19928204175
1685,174085.79027755046
1686,173199.72170460533
1687,170062.82393259308
1688,190424.00622646927
1689,199798.2603356786
1690,192428.96121814527
1691,179515.39714732318
1692,269780.37676993123
1693,162887.1675661993
1694,183262.03046801206
1695,166113.60430404474
1696,285573.39407189627
1697,170530.57818103384
1698,372519.7494493953
1699,315883.9243080101
1700,241319.23796459858
1701,257439.4672169843
1702,240520.8829585189
1703,239945.33750791277
1704,273479.51522841863
1705,219054.84359703484
1706,365310.59889729973
1707,205248.54931183648
1708,210430.75177673876
1709,280650.9975410377
1710,221091.75527671305
1711,265991.8306532257
1712,254068.76035643936
1713,281836.5326921545
1714,223942.71344047727
1715,209357.99457532685
1716,184672.57948936807
1717,184861.78713658883
1718,133243.97872137837
1719,192573.00912147874
1720,243197.03420195615
1721,178637.73025806661
1722,130205.3253637548
1723,161518.0104212238
1724,206648.04587625075
1725,237283.6798949462
1726,188224.30712087368
1727,158735.80909847777
1728,184950.76281001826
1729,173424.28402146118
1730,167723.15829797025
1731,118636.73609753669
1732,119165.94454558306
1733,120227.63837448189
1734,120339.68369762604
1735,139512.7801148572
1736,120140.2957650907
1737,332709.1324019341
1738,224368.55726492233
1739,268531.0221770129
1740,215739.17257261364
1741,200763.27331657292
1742,173736.29997207117
1743,168721.17680084764
1744,298159.36629720574
1745,231652.64299231095
1746,179002.4158299775
1747,228202.98974529986
1748,227494.5436380765
1749,150095.05802146994
1750,124849.3085025808
1751,238426.66553407224
1752,123275.88677367629
1753,143388.4546864991
1754,191777.556200321
1755,165769.4156236296
1756,130266.63141269945
1757,122998.53931566064
1758,144475.53680392462
1759,156838.38512188438
1760,157566.26681987307
1761,140076.1562618537
1762,181173.70806737375
1763,168869.18484322602
1764,118084.52163308064
1765,160522.46931824007
1766,173879.38525866452
1767,217746.93321649884
1768,150800.9602945366
1769,176619.7140086084
1770,149799.66213746823
1771,121593.32575814711
1772,136336.57457838283
1773,123868.16284125035
1774,135252.84846357262
1775,140521.72787131806
1776,116505.18220324967
1777,114449.68600057875
1778,136609.43797845586
1779,119896.4253030468
1780,171812.05472006556
1781,132351.78244082181
1782,99516.80377294622
1783,134823.83456150725
1784,98792.28492751054
1785,126606.0053517775
1786,135628.6657809301
1787,160791.6846975554
1788,58762.50132215629
1789,96146.52405401306
1790,84050.38504802703
1791,168174.8791347547
1792,156545.67013550326
1793,132064.9384514664
1794,143483.52567881008
1795,138578.08387496334
1796,134048.23848717214
1797,105316.56319541867
1798,128511.17895920078
1799,109376.29439025644
1800,125334.5005984728
1801,134000.98474336194
1802,134700.1319392218
1803,139764.1414297531
1804,141675.21261357114
1805,140938.64623624145
1806,117003.96214724133
1807,128267.38464042604
1808,126288.79897393583
1809,117419.79996835736
1810,149281.0779529236
1811,92227.81099937331
1812,90527.88266430103
1813,125268.97491616165
1814,88269.25439439129
1815,62616.360984539795
1816,97740.10918071531
1817,100153.81513767749
1818,160639.88410351853
1819,120170.1461595962
1820,66217.40460624004
1821,115510.73519308519
1822,150126.23462433644
1823,50612.711383154914
1824,129927.78099326104
1825,142980.81907350878
1826,106432.64802898717
1827,105592.15122010036
1828,144737.59607607286
1829,114931.94343078315
1830,144926.22691107777
1831,142404.75468156187
1832,90269.8943665192
1833,133730.87418040546
1834,121013.21817088433
1835,128240.89397903693
1836,127617.6953124697
1837,83171.51157045926
1838,122644.84209113612
1839,87020.04154783525
1840,138793.61522239007
1841,137971.9431932175
1842,78786.60354598815
1843,129659.36843831658
1844,141054.17719802994
1845,144696.31596002894
1846,153979.3870110139
1847,167714.8359214792
1848,54842.51175670085
1849,105866.40645993387
1850,119052.30514635678
1851,159057.79479206065
1852,128028.04462094879
1853,135681.3355144076
1854,176931.95331706322
1855,151057.9199133161
1856,219964.2799666598
1857,165414.8989428098
1858,132879.3363165271
1859,120704.79555957286
1860,146008.26878061896
1861,120326.89302325559
1862,282781.31842227385
1863,263957.4281301529
1864,263957.4281301529
1865,335451.38147583685
1866,344695.82423544617
1867,237055.3006624719
1868,289823.1982808533
1869,206535.1826538931
1870,233993.9713512505
1871,250719.44896458206
1872,172104.97104697948
1873,246683.5947415958
1874,148657.58211680106
1875,194482.46628265115
1876,190258.8998068575
1877,199016.03390504085
1878,205826.1079682463
1879,134033.10972540165
1880,134963.7594945634
1881,245992.87511881904
1882,258052.66635120794
1883,188551.40321950894
1884,205959.43002018405
1885,252160.68707006506
1886,302606.7397857156
1887,197023.03629742953
1888,273606.98194716056
1889,169502.19468951962
1890,119143.15452253853
1891,131969.25527145228
1892,107308.20101062547
1893,121789.72113182044
1894,126479.7063393435
1895,136712.0661073349
1896,126783.06979115802
1897,107065.50508641174
1898,116011.17354273541
1899,150965.46991306765
1900,150184.5821706078
1901,171351.8746604961
1902,145693.59351899347
1903,215413.56041537892
1904,142616.92769742315
1905,190212.0041676105
1906,165546.6737382438
1907,185274.23831965012
1908,121506.51168749122
1909,137014.14416212667
1910,128907.21145875346
1911,202770.65632909225
1912,298553.83282119414
1913,137934.11535816715
1914,70490.17399325562
1915,317804.7148168061
1916,72539.426956264
1917,266803.6674208828
1918,145334.65358032368
1919,167455.6040056594
1920,149009.13928136905
1921,428160.37901236565
1922,331510.428172602
1923,211221.97964490598
1924,228446.76472256362
1925,194061.60283902957
1926,390112.1900003322
1927,136229.56877509708
1928,155853.782518796
1929,126505.35338929291
1930,140189.70804682362
1931,155984.96229548854
1932,139819.4619515283
1933,192573.4534423348
1934,179675.8727332396
1935,172472.4293338776
1936,187805.05703396778
1937,183789.57836543303
1938,167446.78059032315
1939,236137.58117290345
1940,185615.18712549147
1941,167412.94741536755
1942,176219.29888590425
1943,206213.99239803315
1944,377822.5045869139
1945,364277.4297258157
1946,140458.3470035025
1947,284583.7032146246
1948,163980.45027716146
1949,252173.2375635088
1950,182556.77415117164
1951,259880.42192206034
1952,220178.29559404374
1953,157793.22486117488
1954,181719.94697386972
1955,129990.71814439277
1956,290626.69577848044
1957,148827.78823122164
1958,319424.9633148955
1959,140045.5767429533
1960,117071.13470287071
1961,121674.40324144551
1962,95184.36564335556
1963,106376.83397658801
1964,106251.60973571445
1965,150265.4091156584
1966,146743.93907189017
1967,287345.95831394754
1968,411636.1382503599
1969,377983.93470325664
1970,426359.06545849884
1971,422997.8577075311
1972,359479.8154723868
1973,270592.2592544954
1974,342471.4410281738
1975,402412.43350481166
1976,267039.0160398675
1977,370568.72597155336
1978,382081.4298349321
1979,307494.68363850017
1980,200186.8814143798
1981,331372.61654366815
1982,213472.2961357643
1983,199582.54541235202
1984,174895.52228805836
1985,211624.29529275224
1986,220443.49449005525
1987,184402.4774747412
1988,175044.54287661018
1989,188242.54686520362
1990,215005.96604219824
1991,222804.04302588684
1992,208483.198860973
1993,165442.30682360794
1994,236941.80315257813
1995,186526.81735435387
1996,243649.06654173558
1997,316508.1848747326
1998,323599.7399036692
1999,262131.9056723414
2000,318210.5542472285
2001,275156.2178746003
2002,250874.0397289124
2003,251944.8553414125
2004,261108.38845726187
2005,209250.51277679703
2006,228056.60850432992
2007,245555.1031785401
2008,224793.2119337075
2009,189830.63617944636
2010,199544.43838545564
2011,138774.1521548222
2012,179848.5750761108
2013,187326.2426911231
2014,190507.5179964446
2015,203748.28236359195
2016,195463.50857206463
2017,193282.68602785704
2018,123592.08723662583
2019,131622.1342260233
2020,109977.30695191033
2021,108880.50795242412
2022,168392.42588712825
2023,131498.68148916555
2024,255640.01262174675
2025,357149.9566374215
2026,182221.46376682856
2027,154837.26564799977
2028,154635.22225932885
2029,169529.50093589706
2030,265242.260015496
2031,232442.76944857778
2032,241078.208859639
2033,265652.77128089394
2034,165390.32970979164
2035,202882.831338972
2036,207838.85737294538
2037,210957.54174084467
2038,275025.17441687506
2039,221947.0236648974
2040,281849.28328669217
2041,285136.3584365051
2042,199832.15276161706
2043,167380.05186308757
2044,165736.61874177892
2045,214265.08209686136
2046,142203.48742467846
2047,145024.8792312506
2048,145202.70239101883
2049,131803.1129000262
2050,180316.3661147658
2051,110324.75885855158
2052,126484.07925789511
2053,154220.64055114595
2054,88911.87288703876
2055,157396.08990440253
2056,143320.4822204183
2057,117771.22458031008
2058,222620.52487212932
2059,135351.60715503184
2060,171951.01850147342
2061,165603.48970043918
2062,139401.88422363374
2063,113581.57598064949
2064,144085.64271230565
2065,117743.79177875895
2066,161069.0154540875
2067,128898.60646848133
2068,141258.25245038822
2069,86011.6714905428
2070,108082.09257966696
2071,92855.08203336423
2072,132887.56417838635
2073,141028.28947382077
2074,169334.6515793799
2075,147738.8314212755
2076,122226.27849426397
2077,152762.90596044122
2078,126023.38314718196
2079,126908.59728882459
2080,121244.7164052
2081,128168.36990915607
2082,113025.9027172481
2083,145388.260028402
2084,116963.65030559251
2085,126946.69355936802
2086,111212.57622263249
2087,120337.51931053458
2088,93888.78247912387
2089,76763.57404798582
2090,124724.94408293205
2091,115943.18002587216
2092,129158.68531492284
2093,116691.02026509882
2094,115250.43615823153
2095,152820.03528102642
2096,84186.33396704255
2097,96729.7302868684
2098,143125.15421328103
2099,66422.82983295292
2100,91620.70668143558
2101,122314.256405957
2102,131069.46958282482
2103,107396.1384438383
2104,139666.6229166839
2105,125245.4778739898
2106,59580.11910002391
2107,200582.91909963693
2108,115515.67648510194
2109,112209.69314933836
2110,142394.828774226
2111,139265.2584860625
2112,142130.14707411543
2113,121671.78824145398
2114,117008.66604203176
2115,163489.3487048025
2116,116455.24141502497
2117,159641.2030564126
2118,124548.66296141974
2119,116556.06358676586
2120,121068.74035771568
2121,90282.09122261389
2122,104362.02169222986
2123,88425.3658746465
2124,167751.68230085768
2125,124041.45422721672
2126,139905.86816306988
2127,156391.2618870639
2128,132170.15118822304
2129,90963.39365035186
2130,136608.95792042575
2131,139456.6558059184
2132,114430.68849982845
2133,123291.83931570599
2134,123919.45174522405
2135,89682.90891748978
2136,66506.9912451262
2137,106750.42941136127
2138,133134.874422219
2139,147422.0895175121
2140,141474.9369475412
2141,157037.6030918124
2142,129225.70016672039
2143,148632.08796449538
2144,109546.07656369226
2145,138083.33602010593
2146,160448.20594218423
2147,139247.71328741463
2148,125765.44700464596
2149,146000.75899971268
2150,228763.87387589944
2151,111106.61902543213
2152,166889.3154163455
2153,161364.37980040244
2154,99083.7596877111
2155,131834.38902950057
2156,261534.00293633714
2157,233683.72963039097
2158,240213.751319936
2159,202740.77590966976
2160,174754.15919488532
2161,239997.00630952528
2162,372054.82603472495
2163,326456.94123510603
2164,247972.31458593404
2165,192182.24091182274
2166,149846.54812298372
2167,204638.02939497484
2168,190113.7928215772
2169,197386.87503359222
2170,222328.07043118487
2171,149155.02068278895
2172,133864.7765718109
2173,156852.9539400924
2174,224175.14444030036
2175,285047.2818924074
2176,341266.3060867768
2177,244403.61329203038
2178,211157.27535189738
2179,140792.10189571977
2180,214502.6304333719
2181,190239.72456224007
2182,213193.19225440332
2183,185892.8752018092
2184,127101.08680385174
2185,121543.88916965693
2186,139350.20178047338
2187,151054.13164301793
2188,155871.37965814845
2189,205262.6752553506
2190,79003.58745763803
2191,83633.80072071713
2192,87833.8370236785
2193,95218.11267999119
2194,108347.48615953844
2195,108599.33335155163
2196,98853.31663451514
2197,117654.83532297522
2198,158427.34100957593
2199,178821.59515752908
2200,147734.71943397555
2201,145074.12488302996
2202,205164.9055788312
2203,138136.69697620886
2204,174986.37645303976
2205,107136.40517125998
2206,130791.45188977625
2207,209734.1153191493
2208,245906.71347343305
2209,222481.6516019434
2210,126643.22506346247
2211,112088.9824437414
2212,112656.90241038789
2213,102530.95335479092
2214,133129.80186268545
2215,103560.32177753032
2216,143340.34655223117
2217,75410.47447022765
2218,85145.01265358442
2219,74634.2045843194
2220,74598.50215914201
2221,313216.12123596575
2222,282682.1370653739
2223,318470.7091271326
2224,206741.0003278418
2225,123528.45207766331
2226,188373.38931742246
2227,206982.48721752528
2228,265634.00590337784
2229,239609.03711569664
2230,149636.32693885264
2231,216231.29253293015
2232,183825.15465898183
2233,180587.78471277456
2234,230150.58648209105
2235,228440.64108769954
2236,225133.680605442
2237,319626.4421710547
2238,185419.6000557314
2239,114671.55548331507
2240,163078.8265047333
2241,153214.34754235175
2242,130036.34984215262
2243,132109.8586969267
2244,104001.95492287571
2245,103985.23562923288
2246,150471.92667404198
2247,107531.27469155882
2248,133165.89905759497
2249,132539.21696683334
2250,141909.43970684684
2251,93857.31050979118
2252,168418.6985239661
2253,152947.43817218687
2254,181889.3438897265
2255,188776.2917759764
2256,176954.59430217734
2257,212545.23690831583
2258,165476.76812697717
2259,183778.11020300075
2260,156267.5145401751
2261,189396.29693824286
2262,203980.76655330404
2263,393150.50797869166
2264,376796.4118767996
2265,171024.84551222937
2266,294298.6688895943
2267,336430.27987210057
2268,348615.0724680836
2269,148981.15616397135
2270,191547.49908510983
2271,206474.12261080646
2272,192222.56932153448
2273,170523.73495684343
2274,170136.9515834617
2275,149821.16348168202
2276,193340.64357034722
2277,175606.8869442152
2278,146612.67695742866
2279,125110.23635245142
2280,123980.6555247628
2281,173089.04792589464
2282,188227.86389784847
2283,104226.06403282707
2284,107573.82406501244
2285,143696.44119274858
2286,126931.17572486687
2287,339374.8574525389
2288,266054.30192123237
2289,343784.59488086216
2290,405123.3977949977
2291,338673.4283529851
2292,428258.2075756603
2293,380432.3724173281
2294,418074.05913678015
2295,388553.5140552876
2296,270331.14331694314
2297,311248.69702402275
2298,327256.49301535235
2299,375782.639550493
2300,325621.5986136738
2301,275996.00791456824
2302,234696.10269701312
2303,232381.15885503456
2304,220988.086777204
2305,184258.11087322584
2306,181382.92932871965
2307,188610.77267463537
2308,228215.09403857353
2309,280324.6635051369
2310,208045.12913638543
2311,193493.2844326013
2312,184990.4158260417
2313,170897.69307589767
2314,165865.6765213022
2315,176600.83210246675
2316,191109.85750830936
2317,173263.87018512093
2318,177799.36566323068
2319,171582.74126354643
2320,186837.73191193832
2321,243470.1071205274
2322,177776.60876481395
2323,192622.77732514023
2324,168270.53560776063
2325,200789.71928196857
2326,169061.26230785804
2327,202164.9839899898
2328,232432.06823776287
2329,191423.12370843737
2330,182701.0268558042
2331,350963.2769213221
2332,371934.40493015654
2333,310281.78543528577
2334,250314.170467282
2335,265128.8292159182
2336,316506.9827668535
2337,192895.96752364255
2338,262012.87876812706
2339,211007.82764215907
2340,375294.7213238428
2341,217014.3609885698
2342,220648.71774091682
2343,221922.31443522626
2344,210862.76001771644
2345,222688.49328769176
2346,212598.18942574988
2347,195249.7874086988
2348,235978.8981269821
2349,185067.4117765618
2350,286925.41817591176
2351,255407.56910821862
2352,246596.37025119067
2353,249458.2770827255
2354,130974.76784691108
2355,151070.52940473924
2356,159680.76673237863
2357,195119.0459155773
2358,189724.91868922315
2359,125242.5864160668
2360,121526.34135009415
2361,142799.2353896929
2362,257346.59856858043
2363,140255.3555756174
2364,156318.7876497611
2365,212969.4820662784
2366,197942.20426786056
2367,224542.05924123139
2368,213085.37734691778
2369,217087.81897060742
2370,170599.48044406803
2371,176655.33190096755
2372,193039.25949671504
2373,278246.08394969127
2374,311875.58873861015
2375,241566.77462814224
2376,275800.95184288657
2377,335111.42842845904
2378,140787.11624273614
2379,185330.524487044
2380,146346.60728870714
2381,154061.83714220705
2382,197307.53890715953
2383,202076.98895904724
2384,248680.10377511746
2385,161189.72739052758
2386,133086.89812986148
2387,138885.17958571913
2388,102070.58581819004
2389,122867.03870262393
2390,144497.05051213747
2391,144612.68695113776
2392,119561.9015485055
2393,165332.044758558
2394,146288.1924865035
2395,206271.1777761431
2396,143738.06978706707
2397,211608.5740102324
2398,131604.31654651227
2399,56380.647401163085
2400,62969.79775667355
2401,113295.0894919647
2402,141787.49845113055
2403,138785.6297264372
2404,150625.12465252084
2405,161636.3311633575
2406,140644.1260268346
2407,130163.10179779858
2408,149823.22300580225
2409,132431.55539601477
2410,161924.6936922559
2411,122096.3520392657
2412,162158.14496769564
2413,135989.06425551258
2414,141889.22769784246
2415,131859.9880176235
2416,124086.7663369217
2417,132503.30923152066
2418,129569.76738592683
2419,122281.48854799866
2420,127845.3360333728
2421,148292.82782185872
2422,106263.2786702297
2423,123618.4032147988
2424,165086.2245778839
2425,169038.40302664647
2426,134082.4327541997
2427,135354.11552041603
2428,170155.43372105187
2429,118373.29253882848
2430,131034.86392248931
2431,108219.8003322698
2432,145526.2791457689
2433,151107.58534886816
2434,136255.6411739037
2435,147249.02712363788
2436,110610.23399963358
2437,111567.57426666527
2438,130377.31328351669
2439,109595.27961915081
2440,129890.68955190346
2441,90897.29081704505
2442,101525.37970667201
2443,116596.24891007731
2444,130086.15801205997
2445,89019.97266876961
2446,127910.630149205
2447,187405.27724217274
2448,140349.7723941409
2449,113080.15775605029
2450,150090.92382222606
2451,127774.9879071203
2452,208967.7185678161
2453,99417.17145455192
2454,124746.86864558415
2455,115292.93042346473
2456,135228.49561851885
2457,130388.681858804
2458,123442.78858486352
2459,116274.96419174518
2460,137336.07936611326
2461,119989.28871455551
2462,141095.62424988326
2463,121882.36979122457
2464,179663.44747887837
2465,125472.87768522806
2466,104488.81770376548
2467,132904.5097200998
2468,77865.82859006565
2469,76041.52024033436
2470,189095.98512668785
2471,202326.792672725
2472,161053.8991754426
2473,117740.190473236
2474,67707.89827320575
2475,216053.61987997565
2476,110735.21232025557
2477,128442.42192644879
2478,145464.21550145056
2479,98769.59120349537
2480,152282.68755931532
2481,118198.0700070954
2482,127507.60295916909
2483,116341.80236402362
2484,119418.54842937636
2485,131018.5120484007
2486,144473.89159120517
2487,169799.24343686763
2488,156772.54647612892
2489,143952.4320562986
2490,146070.68786785722
2491,90258.55497051327
2492,178258.62269711884
2493,140122.39565713995
2494,143528.15952224052
2495,81635.04821007556
2496,232533.56875962726
2497,152455.03472596957
2498,117328.45482537954
2499,86291.83356947516
2500,134355.35876666082
2501,139749.40958767472
2502,145773.48944695943
2503,92362.58630657705
2504,176209.52303711642
2505,221748.47577408256
2506,252488.1086184773
2507,260583.13894371825
2508,249015.87720935795
2509,212629.65653653035
2510,224332.08193269835
2511,179239.77729895714
2512,210268.38374408922
2513,218771.5215265559
2514,256302.14505001978
2515,149589.77574852773
2516,169382.47545718023
2517,143422.0752660441
2518,156053.77973893977
2519,233361.65359901532
2520,209921.5320868308
2521,188308.36689531652
2522,219529.6573373722
2523,114930.62496159563
2524,133959.61598242068
2525,148919.85590956805
2526,133570.12687707588
2527,117786.00319823677
2528,128475.11832526325
2529,128285.3527175949
2530,119251.03002880968
2531,261491.3109246731
2532,221849.4237928021
2533,197150.92727092298
2534,232377.15380375544
2535,298290.5210696221
2536,249391.54528597448
2537,240899.29210909284
2538,175713.97712327595
2539,189025.38080545067
2540,173505.31257627055
2541,180757.6961007807
2542,166239.8784628099
2543,129863.6724378907
2544,117245.23711658496
2545,130864.31071700639
2546,124935.62363992975
2547,128834.51268731778
2548,145813.9642705368
2549,151480.16368493394
2550,300914.06363646116
2551,134661.14775139952
2552,121486.7732646753
2553,74406.37524259872
2554,104453.06424339191
2555,118323.21833392586
2556,99731.13306585216
2557,102485.17479095323
2558,149745.5827670911
2559,138822.70127017907
2560,150819.42118098476
2561,138361.16610147606
2562,130187.53464193906
2563,148568.79817596744
2564,200067.5788930431
2565,141648.3343875113
2566,153877.25873815233
2567,126478.7791558219
2568,187098.62787388123
2569,205763.30863962995
2570,122753.10628399043
2571,183132.5857892432
2572,160129.35791293732
2573,217028.42137943307
2574,260974.93894520318
2575,129590.91449027408
2576,127936.46826304226
2577,145560.8379602122
2578,83401.24892152994
2579,68864.60590244402
2580,122355.88087779345
2581,118661.3443258019
2582,111979.21344699657
2583,263063.5258456964
2584,157836.19177727125
2585,186436.54971105047
2586,218159.55916617074
2587,187512.05201193597
2588,146248.8785241044
2589,145475.6529863918
2590,216408.74829704067
2591,211496.63305234723
2592,202436.58456910378
2593,242517.52159876566
2594,184262.67329781153
2595,204228.25567819347
2596,297804.78278119327
2597,198166.07330704553
2598,284883.2478126282
2599,287661.4413293113
2600,150727.01021104658
2601,142503.19791846708
2602,85018.8343421629
2603,93241.34153195957
2604,85146.46834465468
2605,81359.44142942695
2606,152615.59121500826
2607,185444.43853909796
2608,202332.13527696108
2609,171943.68387995602
2610,108257.23365850531
2611,120597.10560354433
2612,152599.90870993712
2613,141367.03151484352
2614,135496.28456947088
2615,156216.29389083583
2616,139487.09347196628
2617,183087.74168568203
2618,194334.64278830696
2619,188596.7628505253
2620,188190.83497979667
2621,176233.07582569905
2622,187982.35539206388
2623,235861.69364205288
2624,318505.5658900994
2625,291107.09024206456
2626,170527.99957971866
2627,168188.46282514642
2628,442214.08114841813
2629,461677.39258220274
2630,350116.2773305597
2631,457030.15832141996
2632,420686.61053035065
2633,282484.2102252395
2634,396027.14171287476
2635,157434.8244035033
2636,181340.20549528606
2637,185570.37643969728
2638,244297.5242736376
2639,186588.97633314112
2640,152029.29285544762
2641,102800.64591538526
2642,191717.95264780594
2643,100654.07414032232
2644,127263.49795732576
2645,109676.25877852917
2646,97716.95300517522
2647,104543.93522661323
2648,142634.5623984287
2649,145698.08504818377
2650,142789.6761485879
2651,141917.08152166894
2652,430114.7930505097
2653,256367.91774284502
2654,248737.24710315952
2655,386278.59572935133
2656,303031.2321180056
2657,325950.96740580024
2658,302956.784751567
2659,294513.6140994146
2660,344731.83414259856
2661,323226.3530051666
2662,346430.9949954565
2663,281259.9349658913
2664,278175.1515857798
2665,321879.69290192396
2666,283129.6745668387
2667,158575.94514901345
2668,175126.61553676322
2669,176065.79056409022
2670,270738.64801146404
2671,181732.10815627876
2672,194199.0289714762
2673,203193.69806572172
2674,203564.82018012792
2675,178439.45196579242
2676,191335.54884702704
2677,189950.157636493
2678,267416.692567437
2679,269631.0236791603
2680,271259.2038536221
2681,408808.5295581813
2682,331063.9148971887
2683,538000.9254281635
2684,318666.5826979974
2685,321192.87830897496
2686,236235.66929500178
2687,305858.08063723857
2688,197859.05637963768
2689,202834.00927304287
2690,415016.24190654024
2691,185307.32089600296
2692,133285.17180460022
2693,185112.3191881071
2694,132893.3031541676
2695,190864.5979471419
2696,183381.35499665712
2697,184345.72241990553
2698,191967.80014397975
2699,174012.70046064703
2700,164411.11814909158
2701,156192.75634593036
2702,108616.01470362867
2703,134946.96539088403
2704,138151.42032595724
2705,120082.55483080863
2706,121125.5113383427
2707,124252.6714045935
2708,129338.22151087866
2709,104400.67717395208
2710,128677.40021939496
2711,276121.28806553077
2712,364002.89782257495
2713,182410.92675551085
2714,154500.28818385178
2715,174093.30782375362
2716,145790.03014060363
2717,178035.27671330053
2718,227110.73697547519
2719,154433.3817981101
2720,169031.88786204995
2721,138953.7421090001
2722,157829.93255466176
2723,142138.5036367015
2724,135960.52909158668
2725,139832.20665251947
2726,154318.61184566066
2727,174527.41041437385
2728,174353.90553792057
2729,149739.3577885063
2730,149761.80877972365
2731,130109.41981026818
2732,128098.47641601453
2733,159815.72398895698
2734,147754.38503018636
